pole_id,lat,lon,feeder_id,dt_id,seq_on_line,parent_pole_id,pole_type,ward,pincode,device_id
P-002228,13.005833,77.647803,F-04-01,D-0033,3,P-002227,LT-9m-PCC,W-114,560034,KSPDB-SD04-D-0033-0025
P-002229,13.005803,77.647955,F-04-01,D-0033,4,P-002228,LT-8m-PCC,W-114,560034,KSPDB-SD04-D-0033-0026
P-002230,13.005776,77.648193,F-04-01,D-0033,5,P-002229,LT-9m-Steel,W-114,560034,KSPDB-SD04-D-0033-0027
P-002231,13.005676,77.648411,F-04-01,D-0033,6,P-002230,LT-8m-Steel,W-114,560034,KSPDB-SD04-D-0033-0028
P-002232,13.005437,77.648679,F-04-01,D-0033,7,P-002231,LT-9m-PCC,W-114,,KSPDB-SD04-D-0033-0029
P-002233,13.002847,77.648504,F-04-01,D-0034,,,LT-9m-Steel,W-031,560034,
P-002234,13.002499,77.648466,F-04-01,D-0034,,,LT-9m-Steel,W-031,560034,KSPDB-SD04-D-0034-0002
P-002235,13.002295,77.648486,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,KSPDB-SD04-D-0034-0003
P-002236,13.002011,77.648611,F-04-01,D-0034,,,LT-8m-PCC,W-031,560034,KSPDB-SD04-D-0034-0004
P-002237,13.001808,77.648636,F-04-01,D-0034,,,LT-9m-PCC,W-031,,KSPDB-SD04-D-0034-0005
P-002238,13.00308,77.648341,F-04-01,D-0034,,,LT-9m-PCC,W-031,560034,KSPDB-SD04-D-0034-0006
P-002239,13.003259,77.648282,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,KSPDB-SD04-D-0034-0007
P-002240,13.003479,77.648138,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,KSPDB-SD04-D-0034-0008
P-002241,13.003686,77.648092,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,KSPDB-SD04-D-0034-0009
P-002242,13.003917,77.647932,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,
P-002243,13.004057,77.647878,F-04-01,D-0034,,,LT-8m-PCC,W-031,560034,KSPDB-SD04-D-0034-0011
P-002244,13.004298,77.647852,F-04-01,D-0034,,,LT-9m-Steel,W-031,560034,KSPDB-SD04-D-0034-0012
P-002245,13.004065,77.647722,F-04-01,D-0034,,,LT-9m-Steel,W-031,560034,KSPDB-SD04-D-0034-0013
P-002246,13.003795,77.647685,F-04-01,D-0034,,,LT-8m-PCC,W-031,560034,KSPDB-SD04-D-0034-0014
P-002247,13.003627,77.647651,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,KSPDB-SD04-D-0034-0015
P-002248,13.003323,77.647578,F-04-01,D-0034,,,LT-9m-PCC,W-031,560034,KSPDB-SD04-D-0034-0016
P-002249,13.003171,77.647472,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,KSPDB-SD04-D-0034-0017
P-002250,13.00307,77.647312,F-04-01,D-0034,,,LT-9m-Steel,W-031,560034,KSPDB-SD04-D-0034-0018
P-002251,13.002973,77.647048,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,KSPDB-SD04-D-0034-0019
P-002252,13.002928,77.646744,F-04-01,D-0034,,,LT-9m-Steel,W-031,560034,KSPDB-SD04-D-0034-0020
P-002253,13.002826,77.646557,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,KSPDB-SD04-D-0034-0021
P-002254,13.002947,77.648369,F-04-01,D-0034,,,LT-9m-PCC,W-031,560034,KSPDB-SD04-D-0034-0022
P-002255,13.002736,77.648326,F-04-01,D-0034,,,LT-9m-Steel,W-031,560034,KSPDB-SD04-D-0034-0023
P-002256,13.002571,77.648301,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,KSPDB-SD04-D-0034-0024
P-002257,13.0023,77.648245,F-04-01,D-0034,,,LT-8m-PCC,W-031,560034,KSPDB-SD04-D-0034-0025
P-002258,13.002086,77.648274,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,KSPDB-SD04-D-0034-0026
P-002259,13.00193,77.648365,F-04-01,D-0034,,,LT-9m-PCC,W-031,560034,KSPDB-SD04-D-0034-0027
P-002260,13.001756,77.648428,F-04-01,D-0034,,,LT-8m-PCC,W-031,560034,
P-002261,13.00193,77.648407,F-04-01,D-0034,,,LT-9m-PCC,W-031,560034,KSPDB-SD04-D-0034-0029
P-002262,13.002243,77.648493,F-04-01,D-0034,,,LT-8m-Steel,W-031,560034,KSPDB-SD04-D-0034-0030
P-002263,13.002382,77.648484,F-04-01,D-0034,,,LT-8m-PCC,W-031,560034,KSPDB-SD04-D-0034-0031
P-002264,13.002597,77.648438,F-04-01,D-0034,,,LT-9m-Steel,W-031,560034,KSPDB-SD04-D-0034-0032
P-002265,13.002742,77.648368,F-04-01,D-0034,,,LT-8m-PCC,W-031,,KSPDB-SD04-D-0034-0033
P-002266,13.000267,77.643832,F-04-01,D-0035,1,,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0001
P-002267,13.000158,77.643979,F-04-01,D-0035,2,P-002266,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0002
P-002268,13.000079,77.644193,F-04-01,D-0035,3,P-002267,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0003
P-002269,12.999913,77.644492,F-04-01,D-0035,4,P-002268,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0004
P-002270,12.99976,77.644809,F-04-01,D-0035,5,P-002269,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0005
P-002271,12.999623,77.645033,F-04-01,D-0035,6,P-002270,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0006
P-002272,12.999507,77.645137,F-04-01,D-0035,7,P-002271,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0007
P-002273,12.99934,77.645274,F-04-01,D-0035,8,P-002272,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0008
P-002274,12.999164,77.645439,F-04-01,D-0035,9,P-002273,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0009
P-002275,12.999009,77.645615,F-04-01,D-0035,10,P-002274,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0010
P-002276,12.998853,77.645784,F-04-01,D-0035,11,P-002275,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0011
P-002277,12.998752,77.645967,F-04-01,D-0035,12,P-002276,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0012
P-002278,12.998651,77.646115,F-04-01,D-0035,13,P-002277,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0013
P-002279,12.998446,77.64631,F-04-01,D-0035,14,P-002278,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0014
P-002280,12.998323,77.646403,F-04-01,D-0035,15,P-002279,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0015
P-002281,12.998169,77.646606,F-04-01,D-0035,16,P-002280,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0016
P-002282,12.998008,77.646878,F-04-01,D-0035,17,P-002281,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0017
P-002283,12.997976,77.647036,F-04-01,D-0035,18,P-002282,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0018
P-002284,12.997901,77.647162,F-04-01,D-0035,19,P-002283,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0019
P-002285,12.997774,77.647291,F-04-01,D-0035,20,P-002284,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0020
P-002286,12.997612,77.647416,F-04-01,D-0035,21,P-002285,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0021
P-002287,12.997433,77.647648,F-04-01,D-0035,22,P-002286,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0022
P-002288,12.997212,77.647846,F-04-01,D-0035,23,P-002287,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0023
P-002289,12.997054,77.648177,F-04-01,D-0035,24,P-002288,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0024
P-002290,12.996979,77.648476,F-04-01,D-0035,25,P-002289,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0025
P-002291,12.99699,77.648616,F-04-01,D-0035,26,P-002290,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0026
P-002292,12.996963,77.648942,F-04-01,D-0035,27,P-002291,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0027
P-002293,12.996996,77.649171,F-04-01,D-0035,28,P-002292,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0028
P-002294,12.997014,77.649443,F-04-01,D-0035,29,P-002293,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0029
P-002295,12.99706,77.649685,F-04-01,D-0035,30,P-002294,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0030
P-002296,12.997121,77.649993,F-04-01,D-0035,31,P-002295,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0031
P-002297,12.997104,77.650222,F-04-01,D-0035,32,P-002296,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0032
P-002298,12.997015,77.650519,F-04-01,D-0035,33,P-002297,LT-8m-Steel,W-020,560034,
P-002299,12.996937,77.650764,F-04-01,D-0035,34,P-002298,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0034
P-002300,13.000108,77.643794,F-04-01,D-0035,1,,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0035
P-002301,12.999943,77.64392,F-04-01,D-0035,2,P-002300,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0036
P-002302,12.999658,77.644039,F-04-01,D-0035,3,P-002301,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0037
P-002303,12.999503,77.644136,F-04-01,D-0035,4,P-002302,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0038
P-002304,12.999275,77.644265,F-04-01,D-0035,5,P-002303,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0039
P-002305,12.999032,77.644373,F-04-01,D-0035,6,P-002304,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0040
P-002306,12.998688,77.644411,F-04-01,D-0035,7,P-002305,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0041
P-002307,12.998383,77.64432,F-04-01,D-0035,8,P-002306,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0042
P-002308,12.998172,77.644317,F-04-01,D-0035,9,P-002307,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0043
P-002309,12.997885,77.644293,F-04-01,D-0035,10,P-002308,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0044
P-002310,12.997579,77.644243,F-04-01,D-0035,11,P-002309,LT-8m-Steel,W-020,560034,
P-002311,12.997373,77.644215,F-04-01,D-0035,12,P-002310,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0046
P-002312,12.997101,77.64406,F-04-01,D-0035,13,P-002311,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0047
P-002313,12.996934,77.64403,F-04-01,D-0035,14,P-002312,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0048
P-002314,12.996729,77.64407,F-04-01,D-0035,15,P-002313,LT-8m-Steel,W-020,560034,
P-002315,12.99647,77.644151,F-04-01,D-0035,16,P-002314,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0050
P-002316,12.996165,77.644276,F-04-01,D-0035,17,P-002315,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0051
P-002317,12.996034,77.644405,F-04-01,D-0035,18,P-002316,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0052
P-002318,12.995836,77.644569,F-04-01,D-0035,19,P-002317,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0053
P-002319,12.995691,77.644636,F-04-01,D-0035,20,P-002318,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0054
P-002320,12.995482,77.644749,F-04-01,D-0035,21,P-002319,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0055
P-002321,12.995373,77.644863,F-04-01,D-0035,22,P-002320,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0056
P-002322,12.995144,77.644987,F-04-01,D-0035,23,P-002321,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0057
P-002323,12.994856,77.645019,F-04-01,D-0035,24,P-002322,LT-9m-PCC,W-020,560034,
P-002324,12.99468,77.645037,F-04-01,D-0035,25,P-002323,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0059
P-002325,12.99434,77.644949,F-04-01,D-0035,26,P-002324,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0060
P-002326,12.994169,77.644871,F-04-01,D-0035,27,P-002325,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0061
P-002327,12.994025,77.644827,F-04-01,D-0035,28,P-002326,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0062
P-002328,13.000359,77.644033,F-04-01,D-0035,1,,LT-8m-Steel,W-020,560034,
P-002329,13.000364,77.644207,F-04-01,D-0035,2,P-002328,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0064
P-002330,13.000292,77.644459,F-04-01,D-0035,3,P-002329,LT-9m-Steel,W-020,560034,
P-002331,13.000247,77.644606,F-04-01,D-0035,4,P-002330,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0066
P-002332,13.000268,77.644943,F-04-01,D-0035,5,P-002331,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0067
P-002333,13.000226,77.645124,F-04-01,D-0035,6,P-002332,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0068
P-002334,13.000142,77.645413,F-04-01,D-0035,7,P-002333,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0069
P-002335,13.000061,77.645678,F-04-01,D-0035,8,P-002334,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0070
P-002336,13.000072,77.645951,F-04-01,D-0035,9,P-002335,LT-9m-Steel,W-020,560034,
P-002337,13.000085,77.646247,F-04-01,D-0035,10,P-002336,LT-8m-PCC,W-020,560034,
P-002338,13.000067,77.646386,F-04-01,D-0035,11,P-002337,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0073
P-002339,13.000006,77.646525,F-04-01,D-0035,12,P-002338,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0074
P-002340,12.999854,77.64681,F-04-01,D-0035,13,P-002339,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0075
P-002341,12.999698,77.647119,F-04-01,D-0035,14,P-002340,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0076
P-002342,12.999656,77.647359,F-04-01,D-0035,15,P-002341,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0077
P-002343,12.999621,77.647665,F-04-01,D-0035,16,P-002342,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0078
P-002344,12.999527,77.647993,F-04-01,D-0035,17,P-002343,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0079
P-002345,12.999435,77.648277,F-04-01,D-0035,18,P-002344,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0080
P-002346,12.999405,77.648482,F-04-01,D-0035,19,P-002345,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0081
P-002347,12.999386,77.648806,F-04-01,D-0035,20,P-002346,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0082
P-002348,12.999326,77.648992,F-04-01,D-0035,21,P-002347,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0083
P-002349,12.999325,77.649299,F-04-01,D-0035,22,P-002348,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0084
P-002350,13.000457,77.643464,F-04-01,D-0035,1,,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0085
P-002351,13.000654,77.643171,F-04-01,D-0035,2,P-002350,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0086
P-002352,13.000893,77.642937,F-04-01,D-0035,3,P-002351,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0087
P-002353,13.001124,77.642783,F-04-01,D-0035,4,P-002352,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0088
P-002354,13.001436,77.642643,F-04-01,D-0035,5,P-002353,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0089
P-002355,13.001686,77.642478,F-04-01,D-0035,6,P-002354,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0090
P-002356,13.001917,77.642393,F-04-01,D-0035,7,P-002355,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0091
P-002357,13.002109,77.642215,F-04-01,D-0035,8,P-002356,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0092
P-002358,13.002173,77.642073,F-04-01,D-0035,9,P-002357,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0093
P-002359,13.002383,77.641843,F-04-01,D-0035,10,P-002358,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0094
P-002360,13.002567,77.641691,F-04-01,D-0035,11,P-002359,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0095
P-002361,13.002787,77.641573,F-04-01,D-0035,12,P-002360,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0096
P-002362,13.002923,77.641506,F-04-01,D-0035,13,P-002361,LT-9m-Steel,W-020,560034,
P-002363,13.003172,77.641328,F-04-01,D-0035,14,P-002362,LT-8m-Steel,W-020,,KSPDB-SD04-D-0035-0098
P-002364,13.003436,77.641176,F-04-01,D-0035,15,P-002363,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0099
P-002365,13.003592,77.641012,F-04-01,D-0035,16,P-002364,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0100
P-002366,13.00374,77.640947,F-04-01,D-0035,17,P-002365,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0101
P-002367,13.003894,77.640803,F-04-01,D-0035,18,P-002366,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0102
P-002368,13.004038,77.640602,F-04-01,D-0035,19,P-002367,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0103
P-002369,13.004252,77.640454,F-04-01,D-0035,20,P-002368,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0104
P-002370,13.004574,77.64032,F-04-01,D-0035,21,P-002369,LT-9m-Steel,W-020,,
P-002371,13.004892,77.640288,F-04-01,D-0035,22,P-002370,LT-8m-Steel,W-020,560034,KSPDB-SD04-D-0035-0106
P-002372,13.005053,77.640223,F-04-01,D-0035,23,P-002371,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0107
P-002373,13.00521,77.640226,F-04-01,D-0035,24,P-002372,LT-9m-Steel,W-020,560034,KSPDB-SD04-D-0035-0108
P-002374,13.005461,77.640272,F-04-01,D-0035,25,P-002373,LT-9m-PCC,W-020,560034,KSPDB-SD04-D-0035-0109
P-002375,13.005608,77.640313,F-04-01,D-0035,26,P-002374,LT-8m-PCC,W-020,560034,KSPDB-SD04-D-0035-0110
P-002376,12.983103,77.644734,F-04-02,D-0036,1,,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0001
P-002377,12.983377,77.644771,F-04-02,D-0036,2,P-002376,LT-8m-PCC,W-035,560034,KSPDB-SD04-D-0036-0002
P-002378,12.983595,77.644886,F-04-02,D-0036,3,P-002377,LT-9m-Steel,W-035,560034,KSPDB-SD04-D-0036-0003
P-002379,12.98374,77.644903,F-04-02,D-0036,4,P-002378,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0004
P-002380,12.984072,77.644805,F-04-02,D-0036,5,P-002379,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0005
P-002381,12.984371,77.644979,F-04-02,D-0036,1,P-002380,LT-8m-PCC,W-035,560034,KSPDB-SD04-D-0036-0006
P-002382,12.984485,77.645083,F-04-02,D-0036,2,P-002381,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0007
P-002383,12.98466,77.645193,F-04-02,D-0036,3,P-002382,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0008
P-002384,12.984837,77.645263,F-04-02,D-0036,4,P-002383,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0009
P-002385,12.984991,77.645379,F-04-02,D-0036,5,P-002384,LT-8m-PCC,W-035,560034,KSPDB-SD04-D-0036-0010
P-002386,12.985155,77.645552,F-04-02,D-0036,6,P-002385,LT-8m-PCC,W-035,560034,KSPDB-SD04-D-0036-0011
P-002387,12.985305,77.64568,F-04-02,D-0036,7,P-002386,LT-9m-Steel,W-035,560034,KSPDB-SD04-D-0036-0012
P-002388,12.985442,77.645751,F-04-02,D-0036,8,P-002387,LT-8m-PCC,W-035,560034,KSPDB-SD04-D-0036-0013
P-002389,12.985665,77.645772,F-04-02,D-0036,9,P-002388,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0014
P-002390,12.985884,77.645855,F-04-02,D-0036,10,P-002389,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0015
P-002391,12.986166,77.645961,F-04-02,D-0036,11,P-002390,LT-9m-Steel,W-035,560034,KSPDB-SD04-D-0036-0016
P-002392,12.986481,77.646007,F-04-02,D-0036,12,P-002391,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0017
P-002393,12.98662,77.645994,F-04-02,D-0036,13,P-002392,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0018
P-002394,12.983028,77.644465,F-04-02,D-0036,1,,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0019
P-002395,12.983103,77.64431,F-04-02,D-0036,2,P-002394,LT-8m-PCC,W-035,560034,KSPDB-SD04-D-0036-0020
P-002396,12.983157,77.64412,F-04-02,D-0036,3,P-002395,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0021
P-002397,12.983229,77.643889,F-04-02,D-0036,4,P-002396,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0022
P-002398,12.983337,77.643634,F-04-02,D-0036,5,P-002397,LT-8m-PCC,W-035,560034,KSPDB-SD04-D-0036-0023
P-002399,12.98345,77.64351,F-04-02,D-0036,6,P-002398,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0024
P-002400,12.983568,77.643386,F-04-02,D-0036,7,P-002399,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0025
P-002401,12.983686,77.643313,F-04-02,D-0036,8,P-002400,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0026
P-002402,12.98394,77.643154,F-04-02,D-0036,9,P-002401,LT-9m-PCC,W-035,560034,
P-002403,12.984234,77.642973,F-04-02,D-0036,10,P-002402,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0028
P-002404,12.984456,77.642691,F-04-02,D-0036,11,P-002403,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0029
P-002405,12.984628,77.642513,F-04-02,D-0036,12,P-002404,LT-9m-Steel,W-035,560034,KSPDB-SD04-D-0036-0030
P-002406,12.984793,77.642298,F-04-02,D-0036,13,P-002405,LT-8m-PCC,W-035,560034,
P-002407,12.98489,77.642189,F-04-02,D-0036,14,P-002406,LT-8m-PCC,W-035,560034,KSPDB-SD04-D-0036-0032
P-002408,12.984998,77.645729,F-04-02,D-0036,1,P-002386,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0033
P-002409,12.984725,77.645937,F-04-02,D-0036,2,P-002408,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0034
P-002410,12.984554,77.646123,F-04-02,D-0036,3,P-002409,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0035
P-002411,12.984354,77.646337,F-04-02,D-0036,4,P-002410,LT-9m-Steel,W-035,560034,KSPDB-SD04-D-0036-0036
P-002412,12.984194,77.646574,F-04-02,D-0036,5,P-002411,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0037
P-002413,12.984115,77.646871,F-04-02,D-0036,6,P-002412,LT-8m-PCC,W-035,560034,KSPDB-SD04-D-0036-0038
P-002414,12.98405,77.647001,F-04-02,D-0036,7,P-002413,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0039
P-002415,12.983989,77.647278,F-04-02,D-0036,8,P-002414,LT-9m-Steel,W-035,560034,KSPDB-SD04-D-0036-0040
P-002416,12.983966,77.647576,F-04-02,D-0036,9,P-002415,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0041
P-002417,12.983973,77.647774,F-04-02,D-0036,10,P-002416,LT-9m-Steel,W-035,560034,KSPDB-SD04-D-0036-0042
P-002418,12.983973,77.64807,F-04-02,D-0036,11,P-002417,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0043
P-002419,12.98392,77.648341,F-04-02,D-0036,12,P-002418,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0044
P-002420,12.982656,77.64501,F-04-02,D-0036,1,,LT-8m-PCC,W-035,560034,KSPDB-SD04-D-0036-0045
P-002421,12.98247,77.645303,F-04-02,D-0036,2,P-002420,LT-8m-PCC,W-035,560034,KSPDB-SD04-D-0036-0046
P-002422,12.982307,77.645519,F-04-02,D-0036,3,P-002421,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0047
P-002423,12.982224,77.645762,F-04-02,D-0036,4,P-002422,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0048
P-002424,12.982096,77.645958,F-04-02,D-0036,5,P-002423,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0049
P-002425,12.982035,77.646144,F-04-02,D-0036,6,P-002424,LT-9m-Steel,W-035,560034,KSPDB-SD04-D-0036-0050
P-002426,12.981872,77.646464,F-04-02,D-0036,7,P-002425,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0051
P-002427,12.981795,77.646677,F-04-02,D-0036,8,P-002426,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0052
P-002428,12.981685,77.64688,F-04-02,D-0036,9,P-002427,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0053
P-002429,12.981623,77.64718,F-04-02,D-0036,10,P-002428,LT-8m-Steel,W-035,560034,KSPDB-SD04-D-0036-0054
P-002430,12.981481,77.647425,F-04-02,D-0036,11,P-002429,LT-9m-PCC,W-035,560034,KSPDB-SD04-D-0036-0055
P-002431,12.984491,77.636179,F-04-02,D-0037,1,,LT-9m-PCC,W-085,560034,KSPDB-SD04-D-0037-0001
P-002432,12.984508,77.63647,F-04-02,D-0037,2,P-002431,LT-8m-Steel,W-085,560034,KSPDB-SD04-D-0037-0002
P-002433,12.984503,77.636621,F-04-02,D-0037,3,P-002432,LT-9m-Steel,W-085,560034,KSPDB-SD04-D-0037-0003
P-002434,12.984472,77.636833,F-04-02,D-0037,4,P-002433,LT-9m-PCC,W-085,560034,KSPDB-SD04-D-0037-0004
P-002435,12.984365,77.63705,F-04-02,D-0037,5,P-002434,LT-9m-Steel,W-085,560034,KSPDB-SD04-D-0037-0005
P-002436,12.984273,77.637341,F-04-02,D-0037,6,P-002435,LT-8m-PCC,W-085,560034,KSPDB-SD04-D-0037-0006
P-002437,12.984273,77.637512,F-04-02,D-0037,7,P-002436,LT-8m-Steel,W-085,,KSPDB-SD04-D-0037-0007
P-002438,12.9843,77.637849,F-04-02,D-0037,8,P-002437,LT-8m-PCC,W-085,560034,KSPDB-SD04-D-0037-0008
